,OffenseTeam,DefenseTeam,ToGo,PlayType,DefensePassRank,DefenseRunRank,Down_1,Down_2,Down_3,Down_4,Formation_NO HUDDLE,Formation_NO HUDDLE SHOTGUN,Formation_SHOTGUN,Formation_UNDER CENTER
415,TEN,GB,10,1,9,21,1,0,0,0,0,0,1,0
416,GB,TEN,1,0,22,18,0,0,0,1,0,0,1,0
417,GB,TEN,1,0,22,18,0,0,1,0,0,0,0,1
418,GB,TEN,10,1,22,18,1,0,0,0,0,0,0,1
419,GB,TEN,3,0,22,18,0,0,1,0,0,0,0,1
420,GB,TEN,7,1,22,18,1,0,0,0,0,0,0,1
421,GB,TEN,3,0,22,18,0,0,1,0,0,0,1,0
422,GB,TEN,4,0,22,18,0,1,0,0,0,0,1,0
423,GB,TEN,10,1,22,18,1,0,0,0,0,0,1,0
424,GB,TEN,10,0,22,18,0,1,0,0,0,0,1,0
425,TEN,GB,7,1,9,21,0,0,1,0,0,0,1,0
426,TEN,HOU,5,0,28,31,0,1,0,0,0,0,1,0
427,TEN,HOU,5,1,28,31,1,0,0,0,0,0,1,0
428,TEN,HOU,2,0,28,31,0,0,1,0,0,0,1,0
429,TEN,HOU,13,1,28,31,0,1,0,0,0,0,1,0
430,TEN,HOU,13,1,28,31,1,0,0,0,0,0,0,1
431,TEN,HOU,6,0,28,31,0,1,0,0,0,0,1,0
432,TEN,HOU,10,0,28,31,1,0,0,0,0,0,0,1
433,TEN,HOU,4,1,28,31,0,0,1,0,0,0,1,0
434,TEN,HOU,9,1,28,31,0,1,0,0,0,0,1,0
435,TEN,HOU,10,0,28,31,1,0,0,0,0,0,0,1
436,HOU,TEN,3,1,22,18,0,1,0,0,0,0,1,0
437,HOU,TEN,10,1,22,18,1,0,0,0,0,0,1,0
438,HOU,TEN,3,1,22,18,0,0,1,0,0,0,1,0
439,HOU,TEN,6,0,22,18,0,1,0,0,0,0,1,0
440,HOU,TEN,10,1,22,18,1,0,0,0,0,0,1,0
441,TEN,HOU,11,1,28,31,0,0,1,0,0,0,1,0
442,TEN,HOU,11,1,28,31,0,1,0,0,0,0,0,1
443,TEN,HOU,10,0,28,31,1,0,0,0,0,0,0,1
444,TEN,HOU,4,0,28,31,0,1,0,0,0,0,0,1
445,TEN,HOU,10,0,28,31,1,0,0,0,0,0,0,1
446,HOU,TEN,1,0,22,18,0,1,0,0,0,0,1,0
447,ATL,TB,17,1,6,1,0,0,1,0,0,0,1,0
448,TB,ATL,4,1,29,15,0,0,1,0,0,1,0,0
449,TB,ATL,10,1,29,15,0,1,0,0,0,0,1,0
450,TB,ATL,10,1,29,15,0,1,0,0,0,0,1,0
451,TB,ATL,10,1,29,15,1,0,0,0,0,1,0,0
452,TB,ATL,10,1,29,15,1,0,0,0,0,0,1,0
453,TB,ATL,8,1,29,15,0,1,0,0,0,0,1,0
454,ATL,TB,1,0,6,1,0,1,0,0,0,0,0,1
455,ATL,TB,1,0,6,1,1,0,0,0,0,0,0,1
456,ATL,TB,4,1,6,1,0,0,0,1,0,0,1,0
457,ATL,TB,4,1,6,1,0,0,1,0,0,0,1,0
458,TB,ATL,13,1,29,15,0,0,1,0,0,0,1,0
459,TB,ATL,10,0,29,15,0,1,0,0,0,0,0,1
460,TB,ATL,10,1,29,15,1,0,0,0,0,0,0,1
461,TB,ATL,8,1,29,15,0,1,0,0,0,0,1,0
462,TB,ATL,10,0,29,15,1,0,0,0,0,0,0,1
463,TB,ATL,10,1,29,15,0,0,1,0,0,0,1,0
464,TB,ATL,10,1,29,15,0,1,0,0,0,0,1,0
465,TB,ATL,10,1,29,15,1,0,0,0,0,0,0,1
466,TB,ATL,3,0,29,15,0,1,0,0,0,0,0,1
467,TB,ATL,10,0,29,15,1,0,0,0,0,0,0,1
468,ATL,TB,4,0,6,1,1,0,0,0,0,0,0,1
469,ATL,TB,10,1,6,1,1,0,0,0,0,0,0,1
470,ATL,TB,3,0,6,1,0,0,1,0,0,0,1,0
471,ATL,TB,3,0,6,1,0,1,0,0,0,0,0,1
472,ATL,TB,10,1,6,1,1,0,0,0,0,0,0,1
473,TB,ATL,5,1,29,15,0,1,0,0,0,0,0,1
474,TB,ATL,10,0,29,15,1,0,0,0,0,0,0,1
475,TB,ATL,10,1,29,15,1,0,0,0,0,0,0,1
476,TB,ATL,1,0,29,15,0,0,1,0,0,0,0,1
477,IND,JAX,10,0,31,27,1,0,0,0,0,0,0,1
478,IND,JAX,10,1,31,27,1,0,0,0,0,0,1,0
479,IND,JAX,1,0,31,27,1,0,0,0,0,0,0,1
480,IND,JAX,9,0,31,27,0,1,0,0,0,0,1,0
481,IND,JAX,10,0,31,27,1,0,0,0,0,0,0,1
482,DEN,LV,10,1,27,23,1,0,0,0,0,0,0,1
483,DEN,LV,9,1,27,23,0,0,1,0,0,0,1,0
484,DEN,LV,9,1,27,23,0,1,0,0,0,0,1,0
485,DEN,LV,10,0,27,23,1,0,0,0,0,0,0,1
486,DEN,LV,8,1,27,23,0,1,0,0,0,0,1,0
487,DEN,LV,10,0,27,23,1,0,0,0,0,0,0,1
488,LV,DEN,15,1,15,29,0,0,1,0,0,0,1,0
489,LV,DEN,10,1,15,29,0,1,0,0,0,0,1,0
490,LV,DEN,10,1,15,29,1,0,0,0,0,1,0,0
491,LV,DEN,10,1,15,29,1,0,0,0,0,0,1,0
492,SEA,SF,10,0,7,7,1,0,0,0,0,0,0,1
493,SEA,SF,6,1,7,7,0,1,0,0,0,0,1,0
494,SEA,SF,10,0,7,7,1,0,0,0,0,1,0,0
495,SEA,SF,7,0,7,7,1,0,0,0,0,1,0,0
496,SEA,SF,10,1,7,7,1,0,0,0,0,0,0,1
497,SEA,SF,1,1,7,7,0,1,0,0,0,0,0,1
498,SEA,SF,10,0,7,7,1,0,0,0,0,0,0,1
499,SF,SEA,5,0,13,4,0,1,0,0,0,0,1,0
500,SF,SEA,10,0,13,4,1,0,0,0,0,0,1,0
501,SF,SEA,9,1,13,4,0,1,0,0,0,0,0,1
502,SF,SEA,4,1,13,4,0,1,0,0,0,0,1,0
503,SF,SEA,8,0,13,4,1,0,0,0,0,0,0,1
504,PHI,WAS,7,1,2,11,0,0,1,0,0,0,1,0
505,PHI,WAS,10,0,2,11,0,1,0,0,0,0,1,0
506,PHI,WAS,10,0,2,11,1,0,0,0,0,0,0,1
507,PHI,WAS,2,0,2,11,0,1,0,0,0,0,0,1
508,PHI,WAS,10,0,2,11,1,0,0,0,0,0,1,0
509,PHI,WAS,10,1,2,11,1,0,0,0,0,0,1,0
510,PHI,WAS,1,0,2,11,0,1,0,0,0,0,1,0
511,PHI,WAS,10,1,2,11,1,0,0,0,0,0,1,0
512,WAS,PHI,7,1,20,10,0,0,1,0,0,0,1,0
513,WAS,PHI,13,1,20,10,0,1,0,0,0,0,1,0
514,WAS,PHI,10,1,20,10,0,0,1,0,0,0,1,0
515,WAS,PHI,10,1,20,10,0,1,0,0,0,0,1,0
516,WAS,PHI,10,0,20,10,1,0,0,0,0,0,0,1
517,WAS,PHI,10,1,20,10,1,0,0,0,0,0,0,1
518,PHI,WAS,2,0,2,11,0,0,1,0,0,0,1,0
519,LAC,KC,1,0,19,19,0,1,0,0,0,0,0,1
520,LAC,KC,1,0,19,19,1,0,0,0,0,0,0,1
521,LAC,KC,2,1,19,19,0,0,1,0,0,0,1,0
522,DET,MIN,3,1,30,22,0,1,0,0,0,0,1,0
523,DET,MIN,10,1,30,22,1,0,0,0,0,0,1,0
524,MIN,DET,4,1,32,14,1,0,0,0,0,0,1,0
525,MIN,DET,10,0,32,14,1,0,0,0,0,0,0,1
526,MIN,DET,1,0,32,14,0,1,0,0,0,0,0,1
527,MIN,DET,10,1,32,14,1,0,0,0,0,0,0,1
528,DET,MIN,10,1,30,22,1,0,0,0,0,0,1,0
529,DET,MIN,10,1,30,22,1,0,0,0,0,1,0,0
530,DET,MIN,11,1,30,22,0,0,1,0,0,0,1,0
531,DET,MIN,10,1,30,22,0,1,0,0,0,0,1,0
532,DET,MIN,10,1,30,22,1,0,0,0,0,0,1,0
533,DET,MIN,2,1,30,22,0,1,0,0,0,0,0,1
534,MIN,DET,2,0,32,14,0,1,0,0,0,0,0,1
535,MIN,DET,6,0,32,14,1,0,0,0,0,0,0,1
536,MIN,DET,1,0,32,14,0,1,0,0,0,0,0,1
537,MIN,DET,20,0,32,14,1,0,0,0,0,0,0,1
538,MIN,DET,3,0,32,14,0,1,0,0,0,0,0,1
539,MIN,DET,10,0,32,14,1,0,0,0,0,0,0,1
540,MIN,DET,10,1,32,14,0,1,0,0,0,0,1,0
541,MIN,DET,10,1,32,14,1,0,0,0,0,0,0,1
542,DET,MIN,4,1,30,22,0,1,0,0,0,0,0,1
543,DET,MIN,10,0,30,22,1,0,0,0,0,0,0,1
544,MIN,DET,4,1,32,14,0,0,1,0,0,0,1,0
545,MIN,DET,8,0,32,14,0,1,0,0,0,0,1,0
546,MIN,DET,8,1,32,14,1,0,0,0,0,0,0,1
547,MIN,DET,10,1,32,14,0,1,0,0,0,0,0,1
548,MIN,DET,10,1,32,14,1,0,0,0,0,0,0,1
549,GB,CHI,8,1,17,8,0,0,1,0,0,1,0,0
550,GB,CHI,10,0,17,8,1,0,0,0,0,0,0,1
551,MIA,BUF,10,1,10,24,1,0,0,0,0,1,0,0
552,MIA,BUF,10,1,10,24,0,1,0,0,0,0,1,0
553,MIA,BUF,10,1,10,24,1,0,0,0,0,1,0,0
554,BUF,MIA,10,0,25,16,1,0,0,0,0,0,0,1
555,MIA,BUF,7,1,10,24,0,0,1,0,0,0,1,0
556,MIA,BUF,7,1,10,24,0,1,0,0,0,0,1,0
557,BUF,MIA,10,1,25,16,0,1,0,0,0,0,0,1
558,BUF,MIA,10,1,25,16,1,0,0,0,1,0,0,0
559,MIA,BUF,9,1,10,24,0,0,0,1,0,0,1,0
560,MIA,BUF,9,1,10,24,0,1,0,0,0,1,0,0
561,BUF,MIA,13,1,25,16,0,0,1,0,0,0,1,0
562,MIA,BUF,4,1,10,24,0,0,1,0,0,0,1,0
563,MIA,BUF,4,1,10,24,0,1,0,0,0,0,1,0
564,MIA,BUF,9,0,10,24,1,0,0,0,0,0,1,0
565,MIA,BUF,5,1,10,24,0,1,0,0,0,0,1,0
566,MIA,BUF,10,1,10,24,1,0,0,0,0,0,1,0
567,MIA,BUF,10,1,10,24,1,0,0,0,0,0,1,0
568,BUF,MIA,10,1,25,16,0,1,0,0,0,0,1,0
569,MIA,BUF,14,1,10,24,0,0,1,0,0,0,1,0
570,TEN,GB,7,1,9,21,0,1,0,0,1,0,0,0
571,TEN,GB,10,0,9,21,1,0,0,0,0,0,0,1
572,PHI,DAL,2,1,21,30,0,0,1,0,0,0,1,0
573,PHI,DAL,10,1,21,30,1,0,0,0,0,1,0,0
574,PHI,DAL,5,1,21,30,0,0,1,0,0,0,1,0
575,PHI,DAL,5,1,21,30,0,1,0,0,0,1,0,0
576,CHI,GB,10,0,9,21,1,0,0,0,0,0,0,1
577,CHI,GB,3,0,9,21,0,0,1,0,0,0,1,0
578,CHI,GB,3,1,9,21,0,1,0,0,0,0,0,1
579,CHI,GB,10,1,9,21,1,0,0,0,0,0,0,1
580,CAR,NO,23,1,5,5,0,1,0,0,0,0,1,0
581,CAR,NO,10,1,5,5,1,0,0,0,0,0,1,0
582,CAR,NO,10,0,5,5,1,0,0,0,0,0,0,1
583,NO,CAR,10,1,12,28,1,0,0,0,0,0,0,1
584,PIT,CIN,10,1,26,31,1,0,0,0,0,0,1,0
585,SF,DAL,10,1,21,30,0,1,0,0,0,0,1,0
586,SF,DAL,10,1,21,30,1,0,0,0,0,1,0,0
587,DET,TB,9,1,6,1,0,0,0,1,0,0,1,0
588,DET,TB,16,1,6,1,0,0,1,0,0,0,1,0
589,DET,TB,16,1,6,1,0,1,0,0,0,1,0,0
590,DET,TB,25,1,6,1,1,0,0,0,0,0,1,0
591,TB,DET,7,1,32,14,0,0,0,1,0,0,1,0
592,TB,DET,9,1,32,14,0,0,1,0,0,0,1,0
593,TB,DET,9,1,32,14,0,1,0,0,0,0,0,1
594,TB,DET,10,0,32,14,1,0,0,0,0,0,0,1
595,TB,DET,10,1,32,14,1,0,0,0,0,0,0,1
596,SF,DAL,10,1,21,30,1,0,0,0,0,1,0,0
597,SF,DAL,11,1,21,30,0,0,1,0,0,1,0,0
598,SF,DAL,10,1,21,30,0,1,0,0,0,0,1,0
599,SF,DAL,10,1,21,30,1,0,0,0,0,0,1,0
600,KC,NO,10,0,5,5,1,0,0,0,0,0,1,0
601,KC,NO,10,1,5,5,1,0,0,0,0,0,1,0
602,KC,NO,1,0,5,5,0,1,0,0,0,0,1,0
603,KC,NO,9,1,5,5,0,1,0,0,0,0,1,0
604,KC,NO,10,0,5,5,1,0,0,0,0,0,1,0
605,NO,KC,14,1,19,19,0,1,0,0,0,0,1,0
606,KC,NO,2,1,5,5,0,0,1,0,0,0,1,0
607,KC,NO,3,0,5,5,0,1,0,0,0,0,1,0
608,KC,NO,10,0,5,5,1,0,0,0,0,0,0,1
609,PHI,ARI,10,1,8,25,0,1,0,0,0,0,1,0
610,PHI,ARI,10,1,8,25,1,0,0,0,0,0,1,0
611,NO,MIN,1,0,30,22,1,0,0,0,0,0,0,1
612,NO,MIN,4,1,30,22,0,1,0,0,0,0,0,1
613,ARI,PHI,2,1,20,10,0,0,0,1,0,0,1,0
614,ARI,PHI,1,0,20,10,0,0,1,0,0,0,1,0
615,NO,CAR,4,0,12,28,0,0,1,0,0,0,1,0
616,NO,CAR,10,1,12,28,0,1,0,0,0,0,1,0
617,NO,CAR,10,1,12,28,1,0,0,0,0,0,0,1
618,NO,CAR,5,1,12,28,0,0,1,0,0,0,1,0
619,NO,CAR,6,0,12,28,0,1,0,0,0,0,1,0
620,NO,CAR,10,1,12,28,1,0,0,0,0,0,0,1
621,CAR,NO,2,1,5,5,0,1,0,0,0,0,1,0
622,CAR,NO,10,1,5,5,1,0,0,0,0,0,1,0
623,CAR,NO,1,0,5,5,0,0,0,1,0,0,0,1
624,CAR,NO,1,1,5,5,0,0,1,0,0,0,0,1
625,CAR,NO,1,0,5,5,0,1,0,0,0,0,0,1
626,NO,CAR,1,0,12,28,0,0,1,0,0,0,0,1
627,NO,CAR,2,0,12,28,0,1,0,0,0,0,0,1
628,PHI,DAL,20,1,21,30,0,0,1,0,0,0,1,0
629,DAL,PHI,10,0,20,10,1,0,0,0,0,0,0,1
630,PHI,DAL,4,0,21,30,0,0,1,0,0,0,1,0
631,PHI,DAL,4,0,21,30,1,0,0,0,0,0,1,0
632,LA,SEA,10,1,13,4,1,0,0,0,0,0,0,1
633,LA,SEA,1,0,13,4,0,0,0,1,0,0,0,1
634,SEA,LA,6,1,1,3,0,1,0,0,0,0,1,0
635,SEA,LA,10,0,1,3,1,0,0,0,0,0,1,0
636,SEA,LA,6,1,1,3,0,0,1,0,0,0,1,0
637,SEA,LA,10,1,1,3,0,1,0,0,0,0,0,1
638,BUF,NE,4,1,24,17,1,0,0,0,0,0,0,1
639,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
640,BUF,NE,10,0,24,17,0,1,0,0,0,0,0,1
641,GB,TEN,9,0,22,18,1,0,0,0,0,0,0,1
642,GB,TEN,10,1,22,18,0,0,1,0,0,0,1,0
643,SEA,LA,9,1,1,3,0,1,0,0,0,0,1,0
644,SEA,LA,10,0,1,3,1,0,0,0,0,0,0,1
645,WAS,CAR,5,1,12,28,0,0,1,0,0,0,1,0
646,WAS,CAR,10,1,12,28,0,1,0,0,0,0,1,0
647,WAS,CAR,10,1,12,28,1,0,0,0,0,0,1,0
648,CAR,WAS,10,0,2,11,1,0,0,0,0,0,1,0
649,CAR,WAS,10,1,2,11,0,1,0,0,0,0,0,1
650,CAR,WAS,10,1,2,11,1,0,0,0,0,0,0,1
651,CAR,WAS,3,0,2,11,0,0,1,0,0,0,1,0
652,CAR,WAS,3,0,2,11,0,1,0,0,0,0,0,1
653,CAR,WAS,5,1,2,11,1,0,0,0,0,0,1,0
654,PHI,DAL,10,1,21,30,1,0,0,0,0,0,1,0
655,PHI,DAL,2,1,21,30,0,0,1,0,0,0,1,0
656,CLE,PIT,10,0,3,13,1,0,0,0,0,0,0,1
657,PIT,CLE,6,1,18,12,0,0,0,1,0,0,1,0
658,PIT,CLE,6,1,18,12,0,0,1,0,0,0,1,0
659,PIT,CLE,9,1,18,12,0,1,0,0,0,0,1,0
660,PIT,CLE,10,0,18,12,1,0,0,0,0,0,0,1
661,PIT,CLE,10,1,18,12,0,1,0,0,0,0,1,0
662,PIT,CLE,10,1,18,12,1,0,0,0,0,0,1,0
663,DAL,NYG,10,0,11,9,1,0,0,0,0,0,0,1
664,DAL,NYG,10,1,11,9,1,0,0,0,0,1,0,0
665,DAL,NYG,3,1,11,9,0,1,0,0,1,0,0,0
666,DAL,NYG,1,1,11,9,0,1,0,0,1,0,0,0
667,NYG,DAL,8,1,21,30,0,1,0,0,0,0,0,1
668,NYG,DAL,10,0,21,30,1,0,0,0,0,0,1,0
669,HOU,TEN,10,0,22,18,1,0,0,0,0,0,1,0
670,HOU,TEN,6,1,22,18,0,0,1,0,0,0,1,0
671,HOU,TEN,8,1,22,18,0,1,0,0,0,0,1,0
672,HOU,TEN,8,1,22,18,1,0,0,0,0,0,1,0
673,HOU,TEN,7,1,22,18,0,0,1,0,0,0,1,0
674,PHI,DAL,2,1,21,30,0,1,0,0,0,0,1,0
675,IND,PIT,9,1,3,13,0,1,0,0,0,0,0,1
676,IND,PIT,10,0,3,13,1,0,0,0,0,0,1,0
677,KC,ATL,4,0,29,15,0,0,1,0,0,0,1,0
678,KC,ATL,7,1,29,15,0,0,1,0,0,0,1,0
679,KC,ATL,7,1,29,15,0,0,1,0,0,0,1,0
680,KC,ATL,7,1,29,15,0,1,0,0,0,0,1,0
681,KC,ATL,7,1,29,15,1,0,0,0,0,0,1,0
682,KC,ATL,10,0,29,15,1,0,0,0,0,0,0,1
683,HOU,CIN,10,1,26,31,0,1,0,0,0,0,1,0
684,HOU,CIN,4,0,26,31,1,0,0,0,0,0,1,0
685,HOU,CIN,10,1,26,31,1,0,0,0,0,0,0,1
686,HOU,CIN,10,1,26,31,1,0,0,0,0,0,0,1
687,DEN,LAC,10,0,14,20,1,0,0,0,0,0,1,0
688,LAC,DEN,3,1,15,29,0,0,1,0,0,0,1,0
689,LAC,DEN,10,1,15,29,1,0,0,0,0,0,1,0
690,MIA,LV,10,1,27,23,1,0,0,0,0,0,1,0
691,LV,MIA,9,1,25,16,0,0,1,0,0,0,1,0
692,LV,MIA,1,1,25,16,0,1,0,0,0,1,0,0
693,LV,MIA,10,1,25,16,0,1,0,0,0,0,1,0
694,LV,MIA,10,0,25,16,1,0,0,0,0,0,0,1
695,MIA,LV,10,0,27,23,1,0,0,0,0,0,1,0
696,CIN,PIT,1,0,3,13,0,0,1,0,0,0,1,0
697,CIN,PIT,5,0,3,13,0,1,0,0,0,0,1,0
698,CIN,PIT,10,0,3,13,1,0,0,0,0,0,1,0
699,PIT,CIN,1,1,26,31,0,1,0,0,0,0,1,0
700,PIT,CIN,10,1,26,31,1,0,0,0,0,0,1,0
701,PIT,CIN,4,1,26,31,0,0,1,0,0,0,1,0
702,PIT,CIN,10,1,26,31,0,1,0,0,0,0,1,0
703,PIT,CIN,10,1,26,31,1,0,0,0,0,0,1,0
704,PIT,CIN,6,1,26,31,0,1,0,0,0,0,1,0
705,ARI,PHI,2,0,20,10,0,1,0,0,0,0,1,0
706,ARI,PHI,10,1,20,10,1,0,0,0,0,0,1,0
707,PHI,ARI,3,0,8,25,0,0,1,0,0,0,1,0
708,PHI,ARI,6,0,8,25,0,1,0,0,0,0,1,0
709,PHI,ARI,10,0,8,25,1,0,0,0,0,1,0,0
710,PHI,ARI,10,0,8,25,1,0,0,0,0,0,0,1
711,DEN,BUF,2,0,10,24,0,1,0,0,0,0,1,0
712,DEN,BUF,7,1,10,24,0,1,0,0,0,0,0,1
713,DEN,BUF,10,0,10,24,1,0,0,0,0,0,0,1
714,BUF,DEN,9,1,15,29,0,1,0,0,0,0,1,0
715,BUF,DEN,9,1,15,29,1,0,0,0,0,0,1,0
716,BUF,DEN,2,1,15,29,0,0,1,0,0,0,1,0
717,BUF,DEN,10,0,15,29,0,1,0,0,0,0,1,0
718,BUF,DEN,10,1,15,29,1,0,0,0,0,0,1,0
719,BUF,DEN,4,1,15,29,0,0,1,0,0,0,1,0
720,DEN,BUF,10,0,10,24,1,0,0,0,0,0,0,1
721,DEN,BUF,6,1,10,24,0,1,0,0,0,0,0,1
722,LV,LAC,7,1,14,20,0,1,0,0,0,0,0,1
723,LAC,LV,10,0,27,23,1,0,0,0,0,0,0,1
724,LV,LAC,8,1,14,20,0,1,0,0,0,0,1,0
725,LV,LAC,10,0,14,20,1,0,0,0,0,0,1,0
726,LV,LAC,10,1,14,20,1,0,0,0,0,0,0,1
727,LAC,LV,10,0,27,23,1,0,0,0,0,0,1,0
728,LV,LAC,2,1,14,20,0,1,0,0,0,0,1,0
729,LV,LAC,3,0,14,20,1,0,0,0,0,0,0,1
730,LV,LAC,1,1,14,20,0,0,0,1,0,0,0,1
731,LV,LAC,1,0,14,20,0,0,1,0,0,0,0,1
732,LAC,LV,5,1,27,23,0,0,1,0,0,0,1,0
733,LAC,LV,15,1,27,23,0,1,0,0,0,0,1,0
734,LAC,LV,10,1,27,23,1,0,0,0,0,0,1,0
735,LAC,LV,5,0,27,23,0,1,0,0,0,0,1,0
736,LAC,LV,10,0,27,23,1,0,0,0,0,0,0,1
737,TB,ATL,1,0,29,15,1,0,0,0,0,0,0,1
738,TB,ATL,10,1,29,15,1,0,0,0,0,0,1,0
739,TB,ATL,1,0,29,15,0,1,0,0,0,0,0,1
740,TB,ATL,10,0,29,15,1,0,0,0,0,0,0,1
741,IND,HOU,5,1,28,31,0,0,1,0,0,0,1,0
742,IND,HOU,6,0,28,31,0,1,0,0,0,0,0,1
743,IND,HOU,10,0,28,31,1,0,0,0,0,0,0,1
744,HOU,IND,5,1,16,2,0,0,1,0,0,0,1,0
745,HOU,IND,10,0,16,2,1,0,0,0,0,0,0,1
746,HOU,IND,1,0,16,2,0,0,1,0,0,0,1,0
747,HOU,IND,3,1,16,2,0,1,0,0,0,0,0,1
748,HOU,IND,10,1,16,2,1,0,0,0,0,0,1,0
749,HOU,IND,10,0,16,2,1,0,0,0,0,0,1,0
750,IND,HOU,10,1,28,31,0,0,1,0,0,0,1,0
751,IND,HOU,10,1,28,31,0,1,0,0,0,0,0,1
752,IND,HOU,10,1,28,31,1,0,0,0,0,0,0,1
753,IND,HOU,2,0,28,31,0,0,1,0,0,0,0,1
754,IND,HOU,1,0,28,31,0,1,0,0,0,0,0,1
755,IND,HOU,10,0,28,31,1,0,0,0,0,0,0,1
756,IND,HOU,4,0,28,31,0,1,0,0,0,0,1,0
757,HOU,IND,10,1,16,2,1,0,0,0,0,0,1,0
758,IND,HOU,3,0,28,31,0,1,0,0,0,0,0,1
759,IND,HOU,10,1,28,31,1,0,0,0,0,0,1,0
760,IND,HOU,10,0,28,31,1,0,0,0,0,0,1,0
761,IND,HOU,10,0,28,31,1,0,0,0,0,0,0,1
762,LV,LAC,10,0,14,20,0,1,0,0,0,0,1,0
763,CLE,BAL,2,0,4,26,0,1,0,0,0,0,0,1
764,BUF,PIT,1,0,3,13,0,0,1,0,0,0,0,1
765,BUF,PIT,12,0,3,13,0,1,0,0,0,0,0,1
766,BUF,PIT,4,1,3,13,0,1,0,0,0,0,1,0
767,BUF,PIT,10,0,3,13,1,0,0,0,0,0,0,1
768,BUF,DEN,7,1,15,29,0,0,1,0,0,0,1,0
769,BUF,DEN,13,1,15,29,0,1,0,0,0,0,1,0
770,BUF,DEN,20,1,15,29,1,0,0,0,0,0,1,0
771,BUF,DEN,10,1,15,29,0,1,0,0,0,0,1,0
772,BUF,DEN,10,1,15,29,1,0,0,0,0,0,1,0
773,BUF,DEN,10,1,15,29,1,0,0,0,0,0,1,0
774,DEN,BUF,10,1,10,24,1,0,0,0,0,0,0,1
775,PIT,BUF,6,1,10,24,0,0,1,0,0,0,1,0
776,PIT,BUF,7,0,10,24,0,1,0,0,0,0,0,1
777,PIT,BUF,10,0,10,24,1,0,0,0,0,0,0,1
778,SF,WAS,6,1,2,11,1,0,0,0,0,0,0,1
779,SF,WAS,1,0,2,11,0,1,0,0,0,0,0,1
780,SF,WAS,10,1,2,11,1,0,0,0,0,0,0,1
781,WAS,SF,10,1,7,7,1,0,0,0,0,0,0,1
782,WAS,SF,10,1,7,7,1,0,0,0,0,0,0,1
783,WAS,SF,1,1,7,7,0,0,1,0,0,0,1,0
784,WAS,SF,1,0,7,7,0,1,0,0,0,0,0,1
785,WAS,SF,8,0,7,7,0,1,0,0,0,0,1,0
786,WAS,SF,10,0,7,7,1,0,0,0,0,0,0,1
787,LAC,LV,10,0,27,23,1,0,0,0,0,0,0,1
788,LAC,LV,6,1,27,23,0,0,1,0,0,0,1,0
789,LAC,LV,14,1,27,23,0,1,0,0,0,0,1,0
790,LAC,LV,6,1,27,23,0,1,0,0,0,0,0,1
791,CLE,BAL,10,1,4,26,1,0,0,0,0,0,1,0
792,CLE,BAL,3,1,4,26,0,1,0,0,0,0,1,0
793,CLE,BAL,10,1,4,26,1,0,0,0,0,0,1,0
794,LAC,ATL,8,1,29,15,0,1,0,0,0,0,0,1
795,LAC,ATL,5,1,29,15,0,1,0,0,0,0,1,0
796,LAC,ATL,10,1,29,15,1,0,0,0,0,1,0,0
797,LAC,ATL,9,0,29,15,0,1,0,0,0,0,1,0
798,LAC,ATL,10,1,29,15,1,0,0,0,0,0,1,0
799,ARI,PHI,8,0,20,10,1,0,0,0,0,1,0,0
800,ARI,PHI,10,1,20,10,1,0,0,0,0,0,1,0
801,DAL,SF,10,1,7,7,0,0,1,0,0,0,1,0
802,DAL,SF,10,1,7,7,0,1,0,0,0,0,0,1
803,DAL,SF,10,1,7,7,1,0,0,0,0,0,0,1
804,MIN,DET,4,1,32,14,0,0,1,0,0,0,1,0
805,MIN,DET,4,1,32,14,0,1,0,0,0,0,0,1
806,MIN,DET,9,0,32,14,1,0,0,0,0,0,0,1
807,MIN,DET,9,1,32,14,0,1,0,0,0,0,1,0
808,DET,MIN,6,1,30,22,0,1,0,0,1,0,0,0
809,DET,MIN,10,0,30,22,1,0,0,0,0,0,0,1
810,DET,MIN,15,1,30,22,1,0,0,0,0,0,1,0
811,MIN,DET,2,1,32,14,0,0,0,1,0,0,0,1
812,MIN,DET,13,1,32,14,0,0,1,0,0,0,1,0
813,MIN,DET,10,0,32,14,1,0,0,0,0,0,0,1
814,DAL,NYG,8,1,11,9,0,1,0,0,0,0,1,0
815,DAL,NYG,10,0,11,9,1,0,0,0,0,0,0,1
816,DAL,NYG,8,1,11,9,0,1,0,0,0,0,1,0
817,DAL,NYG,10,0,11,9,1,0,0,0,0,0,0,1
818,NYJ,NE,7,1,24,17,0,0,1,0,0,0,1,0
819,NYJ,NE,5,0,24,17,0,1,0,0,0,0,0,1
820,NE,NYJ,10,1,23,6,1,0,0,0,0,0,0,1
821,KC,ATL,10,1,29,15,0,1,0,0,0,0,1,0
822,KC,ATL,5,1,29,15,0,1,0,0,0,0,0,1
823,CHI,JAX,3,0,31,27,1,0,0,0,0,0,0,1
824,CHI,JAX,2,1,31,27,0,0,1,0,0,0,1,0
825,CHI,JAX,4,0,31,27,0,1,0,0,0,0,1,0
826,PIT,IND,10,1,16,2,1,0,0,0,0,0,1,0
827,PIT,IND,10,1,16,2,1,0,0,0,0,0,1,0
828,IND,PIT,10,1,3,13,1,0,0,0,0,0,1,0
829,IND,PIT,2,0,3,13,0,1,0,0,0,0,0,1
830,IND,PIT,10,1,3,13,1,0,0,0,0,0,1,0
